"_messagetimems","_messagetime","endace_pivot_to_vision","_raw"
"1716397684698","05/22/2024 12:08:04.698 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397682000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.11%2610.0.1.180)","{""log.file.name"":""smb_files.log"",""log"":""1716397682.745144\tC02kKh4iag93iakvz8\t10.0.1.11\t54776\t10.0.1.180\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397684697","05/22/2024 12:08:04.697 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397681000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.8%2610.0.1.207)","{""log.file.name"":""smb_files.log"",""log"":""1716397681.829709\tCpr3XA3lip7Gc1pKV6\t10.0.1.8\t60857\t10.0.1.207\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397683699","05/22/2024 12:08:03.699 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397680000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.172)","{""log.file.name"":""smb_files.log"",""log"":""1716397680.745290\tCgcMk5kLB7q62JCyl\t10.0.1.3\t55696\t10.0.1.172\t139\t-\tSMB::FILE_OPEN\t-\tXQN1TE.rar\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397683699","05/22/2024 12:08:03.699 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397681000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.12%2610.0.1.216)","{""log.file.name"":""smb_files.log"",""log"":""1716397681.623989\tCl55x74slEmrfAvHbg\t10.0.1.12\t55492\t10.0.1.216\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571203\t1568723589.045519\t1568723589.042218\t1568719723.573366""}"
"1716397682695","05/22/2024 12:08:02.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.9%2610.0.1.169)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.829876\tCIQEjH1Tez5sPHUen9\t10.0.1.9\t39081\t10.0.1.169\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397682695","05/22/2024 12:08:02.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397680000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.12%2610.0.1.182)","{""log.file.name"":""smb_files.log"",""log"":""1716397680.717860\tCej23x41nsk3LkjFZ4\t10.0.1.12\t55895\t10.0.1.182\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
"1716397681694","05/22/2024 12:08:01.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.170)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.202544\tCU3hc624fwGlGIgsIe\t10.0.1.5\t57329\t10.0.1.170\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397681694","05/22/2024 12:08:01.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.228)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.122637\tCweCeR3ounrtEnaFrb\t10.0.1.3\t57734\t10.0.1.228\t139\t-\tSMB::FILE_OPEN\t-\tEwB0L.exe\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397681694","05/22/2024 12:08:01.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.4%2610.0.1.195)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.260235\tCIYsFU13Lzoe8g8WWd\t10.0.1.4\t57654\t10.0.1.195\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397681694","05/22/2024 12:08:01.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.204)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.209608\tC1NUnc1CXe8t0fNMZh\t10.0.1.6\t38036\t10.0.1.204\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.576103\t1568723589.042797\t1568723589.045899\t1568719723.575176""}"
"1716397681694","05/22/2024 12:08:01.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.182)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.324972\tC6vjpk4dfpgjAThZOj\t10.0.1.1\t41660\t10.0.1.182\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
"1716397681694","05/22/2024 12:08:01.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.168)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.468813\tC02K0Q3vqVDLgPQPn2\t10.0.1.3\t40192\t10.0.1.168\t139\t-\tSMB::FILE_OPEN\t-\tMeWyBLRDy9uKzS.txt\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397681694","05/22/2024 12:08:01.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397679000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.7%2610.0.1.157)","{""log.file.name"":""smb_files.log"",""log"":""1716397679.724409\tCtQkN42aluxsfrwhN6\t10.0.1.7\t35569\t10.0.1.157\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397680694","05/22/2024 12:08:00.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397677000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.9%2610.0.1.169)","{""log.file.name"":""smb_files.log"",""log"":""1716397677.934350\tCQZPYcz7EImNw2H8\t10.0.1.9\t41568\t10.0.1.169\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397680694","05/22/2024 12:08:00.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397677000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.173)","{""log.file.name"":""smb_files.log"",""log"":""1716397677.994289\tCrM7aL39WDz8DP9pjl\t10.0.1.3\t38998\t10.0.1.173\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397680694","05/22/2024 12:08:00.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397678000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.203)","{""log.file.name"":""smb_files.log"",""log"":""1716397678.440000\tC2ncdO2NBVYY4goUJ7\t10.0.1.1\t40739\t10.0.1.203\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397680694","05/22/2024 12:08:00.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397678000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.4%2610.0.1.187)","{""log.file.name"":""smb_files.log"",""log"":""1716397678.591078\tCELmFV1N1cURRJbek7\t10.0.1.4\t36793\t10.0.1.187\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397680694","05/22/2024 12:08:00.694 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397678000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.8%2610.0.1.163)","{""log.file.name"":""smb_files.log"",""log"":""1716397678.621424\tCvLDq71hoNz6RVRqhf\t10.0.1.8\t33925\t10.0.1.163\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397679692","05/22/2024 12:07:59.692 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397676000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.12%2610.0.1.162)","{""log.file.name"":""smb_files.log"",""log"":""1716397676.936135\tCWUcE91wmYqqBXYx41\t10.0.1.12\t55011\t10.0.1.162\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397679692","05/22/2024 12:07:59.692 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397677000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.2%2610.0.1.200)","{""log.file.name"":""smb_files.log"",""log"":""1716397677.664548\tCUJTfupykMy8KnyRg\t10.0.1.2\t53449\t10.0.1.200\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397678692","05/22/2024 12:07:58.692 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.14%2610.0.1.161)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.877946\tCFfGSC29OGTcfpt2B2\t10.0.1.14\t56120\t10.0.1.161\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397678692","05/22/2024 12:07:58.692 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397676000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.9%2610.0.1.190)","{""log.file.name"":""smb_files.log"",""log"":""1716397676.046167\tCicjhy1hrB1gG9oYf9\t10.0.1.9\t51802\t10.0.1.190\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577071\t1568723589.045284\t1568723589.043621\t1568719723.571522""}"
"1716397677695","05/22/2024 12:07:57.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.214)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.006753\tCh7a8XJcWF7p6i2hg\t10.0.1.5\t60782\t10.0.1.214\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397677695","05/22/2024 12:07:57.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.196)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.039235\tCRaFPQvM5kTwu3JG4\t10.0.1.6\t48788\t10.0.1.196\t139\t-\tSMB::FILE_OPEN\t-\tB0mW.exe\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397677695","05/22/2024 12:07:57.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.174)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.068785\tCdj05y2uKG66cRpkC\t10.0.1.1\t46175\t10.0.1.174\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397677695","05/22/2024 12:07:57.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.12%2610.0.1.151)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.535308\tCUhOYa1OgwMFcvww71\t10.0.1.12\t55802\t10.0.1.151\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577071\t1568723589.045284\t1568723589.043621\t1568719723.571522""}"
"1716397677695","05/22/2024 12:07:57.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.225)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.621717\tCVAUuh1yD42f0JK117\t10.0.1.6\t37599\t10.0.1.225\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.576103\t1568723589.042797\t1568723589.045899\t1568719723.575176""}"
"1716397677695","05/22/2024 12:07:57.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.4%2610.0.1.208)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.628838\tCTLEL94pXpvHSde7W8\t10.0.1.4\t51785\t10.0.1.208\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.576103\t1568723589.042797\t1568723589.045899\t1568719723.575176""}"
"1716397677695","05/22/2024 12:07:57.695 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397675000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.7%2610.0.1.176)","{""log.file.name"":""smb_files.log"",""log"":""1716397675.709126\tCgVgZZ2fTgnosiXWod\t10.0.1.7\t55022\t10.0.1.176\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397676689","05/22/2024 12:07:56.689 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397673000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.11%2610.0.1.188)","{""log.file.name"":""smb_files.log"",""log"":""1716397673.785017\tCzNG1I2HpiKtXsGQ96\t10.0.1.11\t35270\t10.0.1.188\t139\t-\tSMB::FILE_OPEN\t-\tdtOG.bpt\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397676689","05/22/2024 12:07:56.689 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397673000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.196)","{""log.file.name"":""smb_files.log"",""log"":""1716397673.971999\tC2VBYx2mGeE4OwAPZ1\t10.0.1.3\t40135\t10.0.1.196\t139\t-\tSMB::FILE_OPEN\t-\tMeWyBLRDy9uKzS.txt\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397676689","05/22/2024 12:07:56.689 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397674000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.2%2610.0.1.192)","{""log.file.name"":""smb_files.log"",""log"":""1716397674.686045\tCFJ7ID1tqqrENzMvq6\t10.0.1.2\t56488\t10.0.1.192\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577071\t1568723589.045284\t1568723589.043621\t1568719723.571522""}"
"1716397675689","05/22/2024 12:07:55.689 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397673000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.14%2610.0.1.179)","{""log.file.name"":""smb_files.log"",""log"":""1716397673.539833\tCyMcW71m63St0sKhji\t10.0.1.14\t39169\t10.0.1.179\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571203\t1568723589.045519\t1568723589.042218\t1568719723.573366""}"
"1716397674702","05/22/2024 12:07:54.702 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397672000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.196)","{""log.file.name"":""smb_files.log"",""log"":""1716397672.133366\tCFslmd2yI1M1hKIUlb\t10.0.1.5\t41077\t10.0.1.196\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
"1716397674702","05/22/2024 12:07:54.702 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397672000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.154)","{""log.file.name"":""smb_files.log"",""log"":""1716397672.441691\tCnAgXA2QpO1f3QRShe\t10.0.1.1\t35292\t10.0.1.154\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397674702","05/22/2024 12:07:54.702 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397672000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.4%2610.0.1.208)","{""log.file.name"":""smb_files.log"",""log"":""1716397672.562253\tCKKIe81mY7aJAG6li7\t10.0.1.4\t54287\t10.0.1.208\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397674702","05/22/2024 12:07:54.702 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397672000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.174)","{""log.file.name"":""smb_files.log"",""log"":""1716397672.694158\tCn8juu3w7UwZzGHKaf\t10.0.1.5\t36191\t10.0.1.174\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397673691","05/22/2024 12:07:53.691 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397670000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.13%2610.0.1.150)","{""log.file.name"":""smb_files.log"",""log"":""1716397670.878601\tCHK8aw3KLaQXV9WvA3\t10.0.1.13\t54095\t10.0.1.150\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397673691","05/22/2024 12:07:53.691 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397671000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.14%2610.0.1.243)","{""log.file.name"":""smb_files.log"",""log"":""1716397671.049567\tCYdVlEKImRcGpghI3\t10.0.1.14\t34350\t10.0.1.243\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577071\t1568723589.045284\t1568723589.043621\t1568719723.571522""}"
"1716397673691","05/22/2024 12:07:53.691 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397671000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.13%2610.0.1.193)","{""log.file.name"":""smb_files.log"",""log"":""1716397671.082910\tCxQ98o1aZ2fw2JZCjf\t10.0.1.13\t40374\t10.0.1.193\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397673691","05/22/2024 12:07:53.691 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397671000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.14%2610.0.1.238)","{""log.file.name"":""smb_files.log"",""log"":""1716397671.101089\tCSDfWi4UMHELRUdYNd\t10.0.1.14\t44310\t10.0.1.238\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
